stage,match_date,hometeam,awayteam,home_prob,draw_prob,away_prob,scrape_datetime,url,league_code,league_string,region,competition
April,4/29,Real Sociedad,Athletic Bilbao,0.44,0.26,0.3,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/6,Las Palmas,Getafe,0.53,0.25,0.23,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/6,Málaga,Alavés,0.46,0.28,0.25,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/6,Celta Vigo,Deportivo,0.5,0.26,0.24,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/6,Atlético Madrid,Espanyol,0.66,0.23,0.11,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/6,Athletic Bilbao,Real Betis,0.6,0.24,0.17,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/6,Barcelona,Real Madrid,0.47,0.2,0.33,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/6,Villarreal,Valencia,0.53,0.25,0.22,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/6,Leganés,Levante,0.62,0.25,0.13,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/6,Girona,Eibar,0.32,0.28,0.4,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/6,Sevilla,Real Sociedad,0.52,0.25,0.23,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/13,Eibar,Las Palmas,0.57,0.24,0.19,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/13,Alavés,Athletic Bilbao,0.41,0.28,0.31,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/13,Getafe,Atlético Madrid,0.23,0.26,0.51,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/13,Real Madrid,Celta Vigo,0.87,0.09,0.04,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/13,Espanyol,Málaga,0.46,0.29,0.26,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/13,Deportivo,Villarreal,0.38,0.28,0.34,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/13,Real Betis,Sevilla,0.37,0.26,0.37,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/13,Levante,Barcelona,0.09,0.15,0.76,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/13,Real Sociedad,Leganés,0.52,0.26,0.22,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/13,Girona,Valencia,0.32,0.27,0.42,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/20,Las Palmas,Girona,0.57,0.24,0.19,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/20,Málaga,Getafe,0.59,0.25,0.16,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/20,Celta Vigo,Levante,0.6,0.24,0.16,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/20,Atlético Madrid,Eibar,0.63,0.24,0.13,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/20,Athletic Bilbao,Espanyol,0.58,0.25,0.17,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/20,Barcelona,Real Sociedad,0.82,0.12,0.06,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/20,Valencia,Deportivo,0.54,0.25,0.21,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/20,Villarreal,Real Madrid,0.21,0.2,0.59,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/20,Leganés,Real Betis,0.51,0.27,0.22,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
May,5/20,Sevilla,Alavés,0.55,0.25,0.2,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
August,8/18,Lorca,Cultural Leonesa,0.45,0.28,0.27,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
August,8/18,Tenerife,Zaragoza,0.48,0.29,0.23,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
August,8/19,Osasuna,Sevilla Atlético,0.77,0.15,0.09,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
August,8/19,Alcorcón,Sporting Gijón,0.27,0.28,0.45,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
August,8/19,Numancia,Huesca,0.4,0.3,0.3,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
August,8/19,Córdoba,Cádiz,0.46,0.29,0.25,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
August,8/19,Valladolid,Barcelona B,0.55,0.22,0.22,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
August,8/20,Oviedo,Rayo Vallecano,0.37,0.28,0.35,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
August,8/20,Gimnástic,Almería,0.44,0.29,0.27,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
August,8/20,Granada,Albacete,0.66,0.21,0.13,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
August,8/21,Lugo,Reus,0.37,0.4,0.23,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
August,8/25,Albacete,Córdoba,0.34,0.28,0.38,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
August,8/26,Huesca,Lorca,0.55,0.26,0.19,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
August,8/26,Cultural Leonesa,Osasuna,0.26,0.25,0.49,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
August,8/26,Rayo Vallecano,Numancia,0.54,0.27,0.19,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
August,8/26,Sevilla Atlético,Valladolid,0.29,0.25,0.46,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
August,8/26,Almería,Oviedo,0.48,0.28,0.24,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
August,8/27,Sporting Gijón,Lugo,0.69,0.2,0.11,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
August,8/27,Zaragoza,Granada,0.36,0.28,0.36,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
August,8/27,Cádiz,Alcorcón,0.44,0.31,0.25,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
August,8/27,Reus,Gimnástic,0.42,0.39,0.19,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
August,8/28,Barcelona B,Tenerife,0.35,0.26,0.39,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/1,Granada,Barcelona B,0.64,0.2,0.17,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/2,Numancia,Almería,0.4,0.31,0.29,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/2,Lugo,Cádiz,0.4,0.3,0.29,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/2,Lorca,Rayo Vallecano,0.31,0.28,0.41,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/2,Osasuna,Huesca,0.56,0.24,0.2,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/2,Gimnástic,Sporting Gijón,0.28,0.26,0.46,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/3,Oviedo,Reus,0.4,0.38,0.22,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/3,Sevilla Atlético,Cultural Leonesa,0.4,0.26,0.34,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/3,Valladolid,Tenerife,0.43,0.29,0.28,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/3,Córdoba,Zaragoza,0.45,0.28,0.26,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/4,Alcorcón,Albacete,0.54,0.28,0.18,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/8,Cádiz,Gimnástic,0.44,0.29,0.27,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/9,Huesca,Sevilla Atlético,0.62,0.22,0.16,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/9,Barcelona B,Córdoba,0.39,0.25,0.36,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/9,Almería,Lorca,0.55,0.27,0.19,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/10,Tenerife,Granada,0.39,0.29,0.32,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/10,Zaragoza,Alcorcón,0.45,0.31,0.24,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/10,Sporting Gijón,Oviedo,0.67,0.2,0.13,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/10,Cultural Leonesa,Valladolid,0.34,0.28,0.38,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/10,Albacete,Lugo,0.4,0.29,0.31,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/10,Rayo Vallecano,Osasuna,0.4,0.26,0.34,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/11,Reus,Numancia,0.45,0.39,0.15,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/15,Lugo,Zaragoza,0.39,0.3,0.31,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/16,Valladolid,Granada,0.38,0.27,0.35,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/16,Lorca,Reus,0.34,0.39,0.27,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/16,Sevilla Atlético,Rayo Vallecano,0.26,0.24,0.49,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/16,Osasuna,Almería,0.56,0.24,0.2,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/16,Numancia,Sporting Gijón,0.24,0.26,0.49,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/17,Cultural Leonesa,Huesca,0.35,0.29,0.36,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/17,Alcorcón,Barcelona B,0.51,0.25,0.23,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/17,Gimnástic,Albacete,0.56,0.26,0.18,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/17,Oviedo,Cádiz,0.43,0.29,0.28,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/17,Córdoba,Tenerife,0.41,0.3,0.29,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/24,Albacete,Oviedo,0.37,0.28,0.35,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/24,Rayo Vallecano,Cultural Leonesa,0.6,0.24,0.16,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/24,Almería,Sevilla Atlético,0.61,0.23,0.16,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/24,Cádiz,Numancia,0.48,0.3,0.23,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/24,Sporting Gijón,Lorca,0.77,0.16,0.07,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/24,Tenerife,Alcorcón,0.48,0.31,0.2,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/24,Granada,Córdoba,0.55,0.25,0.2,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/24,Zaragoza,Gimnástic,0.45,0.29,0.26,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/24,Huesca,Valladolid,0.44,0.28,0.28,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/24,Barcelona B,Lugo,0.44,0.25,0.3,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
September,9/24,Reus,Osasuna,0.34,0.35,0.32,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
October,10/1,Numancia,Albacete,0.51,0.28,0.21,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
October,10/1,Lugo,Tenerife,0.36,0.31,0.33,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
October,10/1,Lorca,Cádiz,0.37,0.29,0.34,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
October,10/1,Valladolid,Córdoba,0.47,0.27,0.26,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
October,10/1,Osasuna,Sporting Gijón,0.38,0.25,0.37,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
October,10/1,Gimnástic,Barcelona B,0.53,0.24,0.23,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
October,10/1,Sevilla Atlético,Reus,0.31,0.34,0.35,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
October,10/1,Oviedo,Zaragoza,0.42,0.28,0.29,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
October,10/1,Alcorcón,Granada,0.35,0.3,0.35,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
October,10/1,Huesca,Rayo Vallecano,0.41,0.28,0.31,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
October,10/1,Cultural Leonesa,Almería,0.35,0.29,0.35,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
October,10/8,Albacete,Lorca,0.43,0.28,0.29,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
October,10/8,Rayo Vallecano,Valladolid,0.49,0.26,0.25,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
October,10/8,Almería,Huesca,0.45,0.29,0.26,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
October,10/8,Cádiz,Osasuna,0.34,0.27,0.4,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
October,10/8,Sporting Gijón,Sevilla Atlético,0.82,0.12,0.06,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
October,10/8,Tenerife,Gimnástic,0.48,0.29,0.22,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
October,10/8,Granada,Lugo,0.6,0.24,0.16,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
October,10/8,Zaragoza,Numancia,0.49,0.29,0.22,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
October,10/8,Córdoba,Alcorcón,0.46,0.3,0.24,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
October,10/8,Barcelona B,Oviedo,0.42,0.25,0.34,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
October,10/8,Reus,Cultural Leonesa,0.51,0.36,0.14,2017-08-17 17:36:48,https://projects.fivethirtyeight.com/soccer-predictions/la-liga-2/,la-liga-2,Spain: La Liga 2,Spain,La Liga 2
